Instance,Algorithm,RandomStarts,Run,FinalFitness
esc32c.dat,S-2swap,88,5,642
esc32c.dat,SA,88,5,642
esc32c.dat,TS,88,5,642
esc32c.dat,G-2swap,89,1,644
esc32c.dat,S-2swap,89,1,642
esc32c.dat,SA,89,1,642
esc32c.dat,TS,89,1,642
esc32c.dat,G-2swap,89,2,642
esc32c.dat,S-2swap,89,2,642
esc32c.dat,SA,89,2,642
esc32c.dat,TS,89,2,642
esc32c.dat,G-2swap,89,3,644
esc32c.dat,S-2swap,89,3,642
esc32c.dat,SA,89,3,642
esc32c.dat,TS,89,3,642
esc32c.dat,G-2swap,89,4,644
esc32c.dat,S-2swap,89,4,682
esc32c.dat,SA,89,4,642
esc32c.dat,TS,89,4,642
esc32c.dat,G-2swap,89,5,684
esc32c.dat,S-2swap,89,5,642
esc32c.dat,SA,89,5,642
esc32c.dat,TS,89,5,642
esc32c.dat,G-2swap,90,1,646
esc32c.dat,S-2swap,90,1,642
esc32c.dat,SA,90,1,642
esc32c.dat,TS,90,1,642
esc32c.dat,G-2swap,90,2,646
esc32c.dat,S-2swap,90,2,642
esc32c.dat,SA,90,2,642
esc32c.dat,TS,90,2,642
esc32c.dat,G-2swap,90,3,642
esc32c.dat,S-2swap,90,3,646
esc32c.dat,SA,90,3,642
esc32c.dat,TS,90,3,642
esc32c.dat,G-2swap,90,4,642
esc32c.dat,S-2swap,90,4,642
esc32c.dat,SA,90,4,642
esc32c.dat,TS,90,4,642
esc32c.dat,G-2swap,90,5,642
esc32c.dat,S-2swap,90,5,646
esc32c.dat,SA,90,5,642
esc32c.dat,TS,90,5,642
esc32c.dat,G-2swap,91,1,682
esc32c.dat,S-2swap,91,1,682
esc32c.dat,SA,91,1,642
esc32c.dat,TS,91,1,642
esc32c.dat,G-2swap,91,2,648
esc32c.dat,S-2swap,91,2,642
esc32c.dat,SA,91,2,642
esc32c.dat,TS,91,2,642
esc32c.dat,G-2swap,91,3,648
esc32c.dat,S-2swap,91,3,646
esc32c.dat,SA,91,3,642
esc32c.dat,TS,91,3,642
esc32c.dat,G-2swap,91,4,642
esc32c.dat,S-2swap,91,4,646
esc32c.dat,SA,91,4,642
esc32c.dat,TS,91,4,642
esc32c.dat,G-2swap,91,5,642
esc32c.dat,S-2swap,91,5,642
esc32c.dat,SA,91,5,642
esc32c.dat,TS,91,5,642
esc32c.dat,G-2swap,92,1,642
esc32c.dat,S-2swap,92,1,642
esc32c.dat,SA,92,1,642
esc32c.dat,TS,92,1,642
esc32c.dat,G-2swap,92,2,642
esc32c.dat,S-2swap,92,2,642
esc32c.dat,SA,92,2,642
esc32c.dat,TS,92,2,642
esc32c.dat,G-2swap,92,3,642
esc32c.dat,S-2swap,92,3,646
esc32c.dat,SA,92,3,642
esc32c.dat,TS,92,3,642
esc32c.dat,G-2swap,92,4,642
esc32c.dat,S-2swap,92,4,642
esc32c.dat,SA,92,4,642
esc32c.dat,TS,92,4,642
esc32c.dat,G-2swap,92,5,646
esc32c.dat,S-2swap,92,5,642
esc32c.dat,SA,92,5,642
esc32c.dat,TS,92,5,642
esc32c.dat,G-2swap,93,1,642
esc32c.dat,S-2swap,93,1,642
esc32c.dat,SA,93,1,642
esc32c.dat,TS,93,1,642
esc32c.dat,G-2swap,93,2,642
esc32c.dat,S-2swap,93,2,642
esc32c.dat,SA,93,2,642
esc32c.dat,TS,93,2,642
esc32c.dat,G-2swap,93,3,686
esc32c.dat,S-2swap,93,3,642
esc32c.dat,SA,93,3,642
esc32c.dat,TS,93,3,642
esc32c.dat,G-2swap,93,4,682
esc32c.dat,S-2swap,93,4,642
esc32c.dat,SA,93,4,642
esc32c.dat,TS,93,4,642
esc32c.dat,G-2swap,93,5,646
esc32c.dat,S-2swap,93,5,642
esc32c.dat,SA,93,5,642
esc32c.dat,TS,93,5,642
esc32c.dat,G-2swap,94,1,646
esc32c.dat,S-2swap,94,1,682
esc32c.dat,SA,94,1,642
esc32c.dat,TS,94,1,642
esc32c.dat,G-2swap,94,2,642
esc32c.dat,S-2swap,94,2,642
esc32c.dat,SA,94,2,642
esc32c.dat,TS,94,2,642
esc32c.dat,G-2swap,94,3,646
esc32c.dat,S-2swap,94,3,642
esc32c.dat,SA,94,3,642
esc32c.dat,TS,94,3,642
esc32c.dat,G-2swap,94,4,642
esc32c.dat,S-2swap,94,4,646
esc32c.dat,SA,94,4,642
esc32c.dat,TS,94,4,642
esc32c.dat,G-2swap,94,5,642
esc32c.dat,S-2swap,94,5,642
esc32c.dat,SA,94,5,642
esc32c.dat,TS,94,5,642
esc32c.dat,G-2swap,95,1,642
esc32c.dat,S-2swap,95,1,642
esc32c.dat,SA,95,1,642
esc32c.dat,TS,95,1,642
esc32c.dat,G-2swap,95,2,646
esc32c.dat,S-2swap,95,2,642
esc32c.dat,SA,95,2,642
esc32c.dat,TS,95,2,642
esc32c.dat,G-2swap,95,3,642
esc32c.dat,S-2swap,95,3,642
esc32c.dat,SA,95,3,642
esc32c.dat,TS,95,3,642
esc32c.dat,G-2swap,95,4,642
esc32c.dat,S-2swap,95,4,642
esc32c.dat,SA,95,4,642
esc32c.dat,TS,95,4,642
esc32c.dat,G-2swap,95,5,686
esc32c.dat,S-2swap,95,5,642
esc32c.dat,SA,95,5,642
esc32c.dat,TS,95,5,642
esc32c.dat,G-2swap,96,1,646
esc32c.dat,S-2swap,96,1,642
esc32c.dat,SA,96,1,642
esc32c.dat,TS,96,1,642
esc32c.dat,G-2swap,96,2,646
esc32c.dat,S-2swap,96,2,642
esc32c.dat,SA,96,2,642
esc32c.dat,TS,96,2,642
esc32c.dat,G-2swap,96,3,670
esc32c.dat,S-2swap,96,3,642
esc32c.dat,SA,96,3,642
esc32c.dat,TS,96,3,642
esc32c.dat,G-2swap,96,4,646
esc32c.dat,S-2swap,96,4,642
esc32c.dat,SA,96,4,642
esc32c.dat,TS,96,4,642
esc32c.dat,G-2swap,96,5,646
esc32c.dat,S-2swap,96,5,646
esc32c.dat,SA,96,5,642
esc32c.dat,TS,96,5,642
esc32c.dat,G-2swap,97,1,642
esc32c.dat,S-2swap,97,1,642
esc32c.dat,SA,97,1,642
esc32c.dat,TS,97,1,642
esc32c.dat,G-2swap,97,2,642
esc32c.dat,S-2swap,97,2,642
esc32c.dat,SA,97,2,642
esc32c.dat,TS,97,2,642
esc32c.dat,G-2swap,97,3,646
esc32c.dat,S-2swap,97,3,646
esc32c.dat,SA,97,3,642
esc32c.dat,TS,97,3,642
esc32c.dat,G-2swap,97,4,642
esc32c.dat,S-2swap,97,4,642
esc32c.dat,SA,97,4,642
esc32c.dat,TS,97,4,642
esc32c.dat,G-2swap,97,5,642
esc32c.dat,S-2swap,97,5,642
esc32c.dat,SA,97,5,642
esc32c.dat,TS,97,5,642
esc32c.dat,G-2swap,98,1,646
esc32c.dat,S-2swap,98,1,648
esc32c.dat,SA,98,1,642
esc32c.dat,TS,98,1,642
esc32c.dat,G-2swap,98,2,642
esc32c.dat,S-2swap,98,2,642
esc32c.dat,SA,98,2,642
esc32c.dat,TS,98,2,642
esc32c.dat,G-2swap,98,3,662
esc32c.dat,S-2swap,98,3,642
esc32c.dat,SA,98,3,642
esc32c.dat,TS,98,3,642
esc32c.dat,G-2swap,98,4,646
esc32c.dat,S-2swap,98,4,642
esc32c.dat,SA,98,4,642
esc32c.dat,TS,98,4,642
esc32c.dat,G-2swap,98,5,646
esc32c.dat,S-2swap,98,5,642
esc32c.dat,SA,98,5,642
esc32c.dat,TS,98,5,642
esc32c.dat,G-2swap,99,1,646
esc32c.dat,S-2swap,99,1,642
esc32c.dat,SA,99,1,642
esc32c.dat,TS,99,1,642
esc32c.dat,G-2swap,99,2,654
esc32c.dat,S-2swap,99,2,646
esc32c.dat,SA,99,2,642
esc32c.dat,TS,99,2,642
esc32c.dat,G-2swap,99,3,642
esc32c.dat,S-2swap,99,3,646
esc32c.dat,SA,99,3,642
esc32c.dat,TS,99,3,642
esc32c.dat,G-2swap,99,4,646
esc32c.dat,S-2swap,99,4,642
esc32c.dat,SA,99,4,642
esc32c.dat,TS,99,4,642
esc32c.dat,G-2swap,99,5,644
esc32c.dat,S-2swap,99,5,642
esc32c.dat,SA,99,5,642
esc32c.dat,TS,99,5,642
esc32c.dat,G-2swap,100,1,642
esc32c.dat,S-2swap,100,1,642
esc32c.dat,SA,100,1,642
esc32c.dat,TS,100,1,642
esc32c.dat,G-2swap,100,2,646
esc32c.dat,S-2swap,100,2,644
esc32c.dat,SA,100,2,642
esc32c.dat,TS,100,2,642
esc32c.dat,G-2swap,100,3,644
esc32c.dat,S-2swap,100,3,642
esc32c.dat,SA,100,3,642
esc32c.dat,TS,100,3,642
esc32c.dat,G-2swap,100,4,642
esc32c.dat,S-2swap,100,4,642
esc32c.dat,SA,100,4,642
esc32c.dat,TS,100,4,642
esc32c.dat,G-2swap,100,5,642
esc32c.dat,S-2swap,100,5,646
esc32c.dat,SA,100,5,642
esc32c.dat,TS,100,5,642
esc32c.dat,G-2swap,101,1,662
esc32c.dat,S-2swap,101,1,642
esc32c.dat,SA,101,1,642
esc32c.dat,TS,101,1,642
esc32c.dat,G-2swap,101,2,642
esc32c.dat,S-2swap,101,2,642
esc32c.dat,SA,101,2,642
esc32c.dat,TS,101,2,642
esc32c.dat,G-2swap,101,3,650
esc32c.dat,S-2swap,101,3,642
esc32c.dat,SA,101,3,642
esc32c.dat,TS,101,3,642
esc32c.dat,G-2swap,101,4,642
esc32c.dat,S-2swap,101,4,642
esc32c.dat,SA,101,4,642
esc32c.dat,TS,101,4,642
esc32c.dat,G-2swap,101,5,646
esc32c.dat,S-2swap,101,5,642
esc32c.dat,SA,101,5,642
esc32c.dat,TS,101,5,642
esc32c.dat,G-2swap,102,1,644
esc32c.dat,S-2swap,102,1,684
esc32c.dat,SA,102,1,642
esc32c.dat,TS,102,1,642
esc32c.dat,G-2swap,102,2,642
esc32c.dat,S-2swap,102,2,642
esc32c.dat,SA,102,2,642
esc32c.dat,TS,102,2,642
esc32c.dat,G-2swap,102,3,648
esc32c.dat,S-2swap,102,3,650
esc32c.dat,SA,102,3,642
esc32c.dat,TS,102,3,642
esc32c.dat,G-2swap,102,4,642
esc32c.dat,S-2swap,102,4,642
esc32c.dat,SA,102,4,642
esc32c.dat,TS,102,4,642
esc32c.dat,G-2swap,102,5,646
esc32c.dat,S-2swap,102,5,642
esc32c.dat,SA,102,5,642
esc32c.dat,TS,102,5,642
esc32c.dat,G-2swap,103,1,682
esc32c.dat,S-2swap,103,1,644
esc32c.dat,SA,103,1,642
esc32c.dat,TS,103,1,642
esc32c.dat,G-2swap,103,2,646
esc32c.dat,S-2swap,103,2,654
esc32c.dat,SA,103,2,642
esc32c.dat,TS,103,2,642
esc32c.dat,G-2swap,103,3,642
esc32c.dat,S-2swap,103,3,644
esc32c.dat,SA,103,3,642
esc32c.dat,TS,103,3,642
esc32c.dat,G-2swap,103,4,644
esc32c.dat,S-2swap,103,4,642
esc32c.dat,SA,103,4,642
esc32c.dat,TS,103,4,642
esc32c.dat,G-2swap,103,5,644
esc32c.dat,S-2swap,103,5,642
esc32c.dat,SA,103,5,642
esc32c.dat,TS,103,5,642
esc32c.dat,G-2swap,104,1,646
esc32c.dat,S-2swap,104,1,642
esc32c.dat,SA,104,1,642
esc32c.dat,TS,104,1,642
esc32c.dat,G-2swap,104,2,642
esc32c.dat,S-2swap,104,2,678
esc32c.dat,SA,104,2,642
esc32c.dat,TS,104,2,642
esc32c.dat,G-2swap,104,3,642
esc32c.dat,S-2swap,104,3,642
esc32c.dat,SA,104,3,642
esc32c.dat,TS,104,3,642
esc32c.dat,G-2swap,104,4,642
esc32c.dat,S-2swap,104,4,662
esc32c.dat,SA,104,4,642
esc32c.dat,TS,104,4,642
esc32c.dat,G-2swap,104,5,682
esc32c.dat,S-2swap,104,5,642
esc32c.dat,SA,104,5,642
esc32c.dat,TS,104,5,642
esc32c.dat,G-2swap,105,1,642
esc32c.dat,S-2swap,105,1,642
esc32c.dat,SA,105,1,642
esc32c.dat,TS,105,1,642
esc32c.dat,G-2swap,105,2,650
esc32c.dat,S-2swap,105,2,642
esc32c.dat,SA,105,2,642
esc32c.dat,TS,105,2,642
esc32c.dat,G-2swap,105,3,648
esc32c.dat,S-2swap,105,3,642
esc32c.dat,SA,105,3,642
esc32c.dat,TS,105,3,642
esc32c.dat,G-2swap,105,4,642
esc32c.dat,S-2swap,105,4,642
esc32c.dat,SA,105,4,642
esc32c.dat,TS,105,4,642
esc32c.dat,G-2swap,105,5,662
esc32c.dat,S-2swap,105,5,642
esc32c.dat,SA,105,5,642
esc32c.dat,TS,105,5,642
esc32c.dat,G-2swap,106,1,642
esc32c.dat,S-2swap,106,1,642
esc32c.dat,SA,106,1,642
esc32c.dat,TS,106,1,642
esc32c.dat,G-2swap,106,2,646
esc32c.dat,S-2swap,106,2,644
esc32c.dat,SA,106,2,642
esc32c.dat,TS,106,2,642
esc32c.dat,G-2swap,106,3,642
esc32c.dat,S-2swap,106,3,642
esc32c.dat,SA,106,3,642
esc32c.dat,TS,106,3,642
esc32c.dat,G-2swap,106,4,642
esc32c.dat,S-2swap,106,4,642
esc32c.dat,SA,106,4,642
esc32c.dat,TS,106,4,642
esc32c.dat,G-2swap,106,5,642
esc32c.dat,S-2swap,106,5,642
esc32c.dat,SA,106,5,642
esc32c.dat,TS,106,5,642
esc32c.dat,G-2swap,107,1,646
esc32c.dat,S-2swap,107,1,642
esc32c.dat,SA,107,1,642
esc32c.dat,TS,107,1,642
esc32c.dat,G-2swap,107,2,642
esc32c.dat,S-2swap,107,2,642
esc32c.dat,SA,107,2,642
esc32c.dat,TS,107,2,642
esc32c.dat,G-2swap,107,3,642
esc32c.dat,S-2swap,107,3,642
esc32c.dat,SA,107,3,642
esc32c.dat,TS,107,3,642
esc32c.dat,G-2swap,107,4,646
esc32c.dat,S-2swap,107,4,642
esc32c.dat,SA,107,4,642
esc32c.dat,TS,107,4,642
esc32c.dat,G-2swap,107,5,642
esc32c.dat,S-2swap,107,5,642
esc32c.dat,SA,107,5,642
esc32c.dat,TS,107,5,642
esc32c.dat,G-2swap,108,1,648
esc32c.dat,S-2swap,108,1,646
esc32c.dat,SA,108,1,642
esc32c.dat,TS,108,1,642
esc32c.dat,G-2swap,108,2,642
esc32c.dat,S-2swap,108,2,642
esc32c.dat,SA,108,2,642
esc32c.dat,TS,108,2,642
esc32c.dat,G-2swap,108,3,642
esc32c.dat,S-2swap,108,3,642
esc32c.dat,SA,108,3,642
esc32c.dat,TS,108,3,642
esc32c.dat,G-2swap,108,4,642
esc32c.dat,S-2swap,108,4,642
esc32c.dat,SA,108,4,642
esc32c.dat,TS,108,4,642
esc32c.dat,G-2swap,108,5,646
esc32c.dat,S-2swap,108,5,642
esc32c.dat,SA,108,5,642
esc32c.dat,TS,108,5,642
esc32c.dat,G-2swap,109,1,642
esc32c.dat,S-2swap,109,1,642
esc32c.dat,SA,109,1,642
esc32c.dat,TS,109,1,642
esc32c.dat,G-2swap,109,2,646
esc32c.dat,S-2swap,109,2,644
esc32c.dat,SA,109,2,642
esc32c.dat,TS,109,2,642
esc32c.dat,G-2swap,109,3,642
esc32c.dat,S-2swap,109,3,642
esc32c.dat,SA,109,3,642
esc32c.dat,TS,109,3,642
esc32c.dat,G-2swap,109,4,642
esc32c.dat,S-2swap,109,4,682
esc32c.dat,SA,109,4,642
esc32c.dat,TS,109,4,642
esc32c.dat,G-2swap,109,5,686
esc32c.dat,S-2swap,109,5,642
esc32c.dat,SA,109,5,642
esc32c.dat,TS,109,5,642
esc32c.dat,G-2swap,110,1,642
esc32c.dat,S-2swap,110,1,642
esc32c.dat,SA,110,1,642
esc32c.dat,TS,110,1,642
esc32c.dat,G-2swap,110,2,654
esc32c.dat,S-2swap,110,2,642
esc32c.dat,SA,110,2,642
esc32c.dat,TS,110,2,642
esc32c.dat,G-2swap,110,3,642
esc32c.dat,S-2swap,110,3,684
esc32c.dat,SA,110,3,642
esc32c.dat,TS,110,3,642
esc32c.dat,G-2swap,110,4,682
esc32c.dat,S-2swap,110,4,646
esc32c.dat,SA,110,4,642
esc32c.dat,TS,110,4,642
esc32c.dat,G-2swap,110,5,644
esc32c.dat,S-2swap,110,5,646
esc32c.dat,SA,110,5,642
esc32c.dat,TS,110,5,642
esc32c.dat,G-2swap,111,1,646
esc32c.dat,S-2swap,111,1,642
esc32c.dat,SA,111,1,642
esc32c.dat,TS,111,1,642
esc32c.dat,G-2swap,111,2,642
esc32c.dat,S-2swap,111,2,642
esc32c.dat,SA,111,2,642
esc32c.dat,TS,111,2,642
esc32c.dat,G-2swap,111,3,642
esc32c.dat,S-2swap,111,3,642
esc32c.dat,SA,111,3,642
esc32c.dat,TS,111,3,642
esc32c.dat,G-2swap,111,4,646
esc32c.dat,S-2swap,111,4,642
esc32c.dat,SA,111,4,642
esc32c.dat,TS,111,4,642
esc32c.dat,G-2swap,111,5,646
esc32c.dat,S-2swap,111,5,654
esc32c.dat,SA,111,5,642
esc32c.dat,TS,111,5,642
esc32c.dat,G-2swap,112,1,646
esc32c.dat,S-2swap,112,1,684
esc32c.dat,SA,112,1,642
esc32c.dat,TS,112,1,642
esc32c.dat,G-2swap,112,2,642
esc32c.dat,S-2swap,112,2,642
esc32c.dat,SA,112,2,642
esc32c.dat,TS,112,2,642
esc32c.dat,G-2swap,112,3,642
esc32c.dat,S-2swap,112,3,642
esc32c.dat,SA,112,3,642
esc32c.dat,TS,112,3,642
esc32c.dat,G-2swap,112,4,642
esc32c.dat,S-2swap,112,4,642
esc32c.dat,SA,112,4,642
esc32c.dat,TS,112,4,642
esc32c.dat,G-2swap,112,5,646
esc32c.dat,S-2swap,112,5,642
esc32c.dat,SA,112,5,642
esc32c.dat,TS,112,5,642
esc32c.dat,G-2swap,113,1,642
esc32c.dat,S-2swap,113,1,642
esc32c.dat,SA,113,1,642
esc32c.dat,TS,113,1,642
esc32c.dat,G-2swap,113,2,642
esc32c.dat,S-2swap,113,2,662
esc32c.dat,SA,113,2,642
esc32c.dat,TS,113,2,642
esc32c.dat,G-2swap,113,3,646
esc32c.dat,S-2swap,113,3,682
esc32c.dat,SA,113,3,642
esc32c.dat,TS,113,3,642
esc32c.dat,G-2swap,113,4,646
esc32c.dat,S-2swap,113,4,642
esc32c.dat,SA,113,4,642
esc32c.dat,TS,113,4,642
esc32c.dat,G-2swap,113,5,646
esc32c.dat,S-2swap,113,5,642
esc32c.dat,SA,113,5,642
esc32c.dat,TS,113,5,642
esc32c.dat,G-2swap,114,1,642
esc32c.dat,S-2swap,114,1,682
esc32c.dat,SA,114,1,642
esc32c.dat,TS,114,1,642
esc32c.dat,G-2swap,114,2,642
esc32c.dat,S-2swap,114,2,642
esc32c.dat,SA,114,2,642
esc32c.dat,TS,114,2,642
esc32c.dat,G-2swap,114,3,642
esc32c.dat,S-2swap,114,3,642
esc32c.dat,SA,114,3,642
esc32c.dat,TS,114,3,642
esc32c.dat,G-2swap,114,4,646
esc32c.dat,S-2swap,114,4,642
esc32c.dat,SA,114,4,642
esc32c.dat,TS,114,4,642
esc32c.dat,G-2swap,114,5,642
esc32c.dat,S-2swap,114,5,642
esc32c.dat,SA,114,5,642
esc32c.dat,TS,114,5,642
esc32c.dat,G-2swap,115,1,646
esc32c.dat,S-2swap,115,1,642
esc32c.dat,SA,115,1,642
esc32c.dat,TS,115,1,642
esc32c.dat,G-2swap,115,2,642
esc32c.dat,S-2swap,115,2,642
esc32c.dat,SA,115,2,642
esc32c.dat,TS,115,2,642
esc32c.dat,G-2swap,115,3,642
esc32c.dat,S-2swap,115,3,642
esc32c.dat,SA,115,3,642
esc32c.dat,TS,115,3,642
esc32c.dat,G-2swap,115,4,646
esc32c.dat,S-2swap,115,4,642
esc32c.dat,SA,115,4,642
esc32c.dat,TS,115,4,642
esc32c.dat,G-2swap,115,5,684
esc32c.dat,S-2swap,115,5,642
esc32c.dat,SA,115,5,642
esc32c.dat,TS,115,5,642
esc32c.dat,G-2swap,116,1,642
esc32c.dat,S-2swap,116,1,642
esc32c.dat,SA,116,1,642
esc32c.dat,TS,116,1,642
esc32c.dat,G-2swap,116,2,642
esc32c.dat,S-2swap,116,2,642
esc32c.dat,SA,116,2,642
esc32c.dat,TS,116,2,642
esc32c.dat,G-2swap,116,3,652
esc32c.dat,S-2swap,116,3,642
esc32c.dat,SA,116,3,642
esc32c.dat,TS,116,3,642
esc32c.dat,G-2swap,116,4,642
esc32c.dat,S-2swap,116,4,642
esc32c.dat,SA,116,4,642
esc32c.dat,TS,116,4,642
esc32c.dat,G-2swap,116,5,642
esc32c.dat,S-2swap,116,5,642
esc32c.dat,SA,116,5,642
esc32c.dat,TS,116,5,642
esc32c.dat,G-2swap,117,1,646
esc32c.dat,S-2swap,117,1,642
esc32c.dat,SA,117,1,642
esc32c.dat,TS,117,1,642
esc32c.dat,G-2swap,117,2,644
esc32c.dat,S-2swap,117,2,642
esc32c.dat,SA,117,2,642
esc32c.dat,TS,117,2,642
esc32c.dat,G-2swap,117,3,642
esc32c.dat,S-2swap,117,3,642
esc32c.dat,SA,117,3,642
esc32c.dat,TS,117,3,642
esc32c.dat,G-2swap,117,4,646
esc32c.dat,S-2swap,117,4,642
esc32c.dat,SA,117,4,642
esc32c.dat,TS,117,4,642
esc32c.dat,G-2swap,117,5,642
esc32c.dat,S-2swap,117,5,642
esc32c.dat,SA,117,5,642
esc32c.dat,TS,117,5,642
esc32c.dat,G-2swap,118,1,642
esc32c.dat,S-2swap,118,1,642
esc32c.dat,SA,118,1,642
esc32c.dat,TS,118,1,642
esc32c.dat,G-2swap,118,2,642
esc32c.dat,S-2swap,118,2,642
esc32c.dat,SA,118,2,642
esc32c.dat,TS,118,2,642
esc32c.dat,G-2swap,118,3,642
esc32c.dat,S-2swap,118,3,642
esc32c.dat,SA,118,3,642
esc32c.dat,TS,118,3,642
esc32c.dat,G-2swap,118,4,642
esc32c.dat,S-2swap,118,4,642
esc32c.dat,SA,118,4,642
esc32c.dat,TS,118,4,642
esc32c.dat,G-2swap,118,5,684
esc32c.dat,S-2swap,118,5,654
esc32c.dat,SA,118,5,642
esc32c.dat,TS,118,5,642
esc32c.dat,G-2swap,119,1,642
esc32c.dat,S-2swap,119,1,642
esc32c.dat,SA,119,1,642
esc32c.dat,TS,119,1,642
esc32c.dat,G-2swap,119,2,642
esc32c.dat,S-2swap,119,2,642
esc32c.dat,SA,119,2,642
esc32c.dat,TS,119,2,642
esc32c.dat,G-2swap,119,3,646
esc32c.dat,S-2swap,119,3,642
esc32c.dat,SA,119,3,642
esc32c.dat,TS,119,3,642
esc32c.dat,G-2swap,119,4,646
esc32c.dat,S-2swap,119,4,642
esc32c.dat,SA,119,4,642
esc32c.dat,TS,119,4,642
esc32c.dat,G-2swap,119,5,642
esc32c.dat,S-2swap,119,5,682
esc32c.dat,SA,119,5,642
esc32c.dat,TS,119,5,642
esc32c.dat,G-2swap,120,1,642
esc32c.dat,S-2swap,120,1,642
esc32c.dat,SA,120,1,642
esc32c.dat,TS,120,1,642
esc32c.dat,G-2swap,120,2,662
esc32c.dat,S-2swap,120,2,646
esc32c.dat,SA,120,2,642
esc32c.dat,TS,120,2,642
esc32c.dat,G-2swap,120,3,646
esc32c.dat,S-2swap,120,3,642
esc32c.dat,SA,120,3,642
esc32c.dat,TS,120,3,642
esc32c.dat,G-2swap,120,4,642
esc32c.dat,S-2swap,120,4,642
esc32c.dat,SA,120,4,642
esc32c.dat,TS,120,4,642
esc32c.dat,G-2swap,120,5,642
esc32c.dat,S-2swap,120,5,642
esc32c.dat,SA,120,5,642
esc32c.dat,TS,120,5,642
esc32c.dat,G-2swap,121,1,684
esc32c.dat,S-2swap,121,1,654
esc32c.dat,SA,121,1,642
esc32c.dat,TS,121,1,642
esc32c.dat,G-2swap,121,2,642
esc32c.dat,S-2swap,121,2,642
esc32c.dat,SA,121,2,642
esc32c.dat,TS,121,2,642
esc32c.dat,G-2swap,121,3,642
esc32c.dat,S-2swap,121,3,642
esc32c.dat,SA,121,3,642
esc32c.dat,TS,121,3,642
esc32c.dat,G-2swap,121,4,642
esc32c.dat,S-2swap,121,4,642
esc32c.dat,SA,121,4,642
esc32c.dat,TS,121,4,642
esc32c.dat,G-2swap,121,5,642
esc32c.dat,S-2swap,121,5,642
esc32c.dat,SA,121,5,642
esc32c.dat,TS,121,5,642
esc32c.dat,G-2swap,122,1,642
esc32c.dat,S-2swap,122,1,646
esc32c.dat,SA,122,1,642
esc32c.dat,TS,122,1,642
esc32c.dat,G-2swap,122,2,682
esc32c.dat,S-2swap,122,2,642
esc32c.dat,SA,122,2,642
esc32c.dat,TS,122,2,642
esc32c.dat,G-2swap,122,3,642
esc32c.dat,S-2swap,122,3,642
esc32c.dat,SA,122,3,642
esc32c.dat,TS,122,3,642
esc32c.dat,G-2swap,122,4,646
esc32c.dat,S-2swap,122,4,642
esc32c.dat,SA,122,4,642
esc32c.dat,TS,122,4,642
esc32c.dat,G-2swap,122,5,642
esc32c.dat,S-2swap,122,5,646
esc32c.dat,SA,122,5,642
esc32c.dat,TS,122,5,642
esc32c.dat,G-2swap,123,1,654
esc32c.dat,S-2swap,123,1,642
esc32c.dat,SA,123,1,642
esc32c.dat,TS,123,1,642
esc32c.dat,G-2swap,123,2,642
esc32c.dat,S-2swap,123,2,642
esc32c.dat,SA,123,2,642
esc32c.dat,TS,123,2,642
esc32c.dat,G-2swap,123,3,642
esc32c.dat,S-2swap,123,3,682
esc32c.dat,SA,123,3,642
esc32c.dat,TS,123,3,642
esc32c.dat,G-2swap,123,4,642
esc32c.dat,S-2swap,123,4,642
esc32c.dat,SA,123,4,642
esc32c.dat,TS,123,4,642
esc32c.dat,G-2swap,123,5,646
esc32c.dat,S-2swap,123,5,642
esc32c.dat,SA,123,5,642
esc32c.dat,TS,123,5,642
esc32c.dat,G-2swap,124,1,642
esc32c.dat,S-2swap,124,1,642
esc32c.dat,SA,124,1,642
esc32c.dat,TS,124,1,642
esc32c.dat,G-2swap,124,2,642
esc32c.dat,S-2swap,124,2,642
esc32c.dat,SA,124,2,642
esc32c.dat,TS,124,2,642
esc32c.dat,G-2swap,124,3,642
esc32c.dat,S-2swap,124,3,642
esc32c.dat,SA,124,3,642
esc32c.dat,TS,124,3,642
esc32c.dat,G-2swap,124,4,646
esc32c.dat,S-2swap,124,4,642
esc32c.dat,SA,124,4,642
esc32c.dat,TS,124,4,642
esc32c.dat,G-2swap,124,5,690
esc32c.dat,S-2swap,124,5,646
esc32c.dat,SA,124,5,642
esc32c.dat,TS,124,5,642
esc32c.dat,G-2swap,125,1,644
esc32c.dat,S-2swap,125,1,642
esc32c.dat,SA,125,1,642
esc32c.dat,TS,125,1,642
esc32c.dat,G-2swap,125,2,642
esc32c.dat,S-2swap,125,2,682
esc32c.dat,SA,125,2,642
esc32c.dat,TS,125,2,642
esc32c.dat,G-2swap,125,3,644
esc32c.dat,S-2swap,125,3,642
esc32c.dat,SA,125,3,642
esc32c.dat,TS,125,3,642
esc32c.dat,G-2swap,125,4,642
esc32c.dat,S-2swap,125,4,642
esc32c.dat,SA,125,4,642
esc32c.dat,TS,125,4,642
esc32c.dat,G-2swap,125,5,644
esc32c.dat,S-2swap,125,5,642
esc32c.dat,SA,125,5,642
esc32c.dat,TS,125,5,642
esc32c.dat,G-2swap,126,1,642
esc32c.dat,S-2swap,126,1,646
esc32c.dat,SA,126,1,642
esc32c.dat,TS,126,1,642
esc32c.dat,G-2swap,126,2,642
esc32c.dat,S-2swap,126,2,642
esc32c.dat,SA,126,2,642
esc32c.dat,TS,126,2,642
esc32c.dat,G-2swap,126,3,642
esc32c.dat,S-2swap,126,3,642
esc32c.dat,SA,126,3,642
esc32c.dat,TS,126,3,642
