Instance,Algorithm,Run,InitialFitness,InitialSolution,FinalFitness,FinalSolution,TimeMs,Evaluations,Steps
bur26a.dat,G-2swap,13,5771952,"[20, 12, 25, 10, 13, 8, 15, 5, 1, 14, 24, 16, 21, 6, 19, 23, 17, 0, 4, 9, 7, 3, 22, 18, 11, 2]",5728888,"[13, 19, 2, 20, 11, 5, 23, 7, 16, 1, 9, 3, 0, 12, 18, 8, 21, 17, 4, 15, 25, 22, 10, 14, 24, 6]",0.0581,49,10
bur26a.dat,G-2swap,14,5785387,"[14, 22, 21, 20, 24, 6, 17, 7, 18, 25, 1, 23, 13, 11, 10, 12, 8, 4, 16, 15, 2, 0, 5, 19, 9, 3]",5763397,"[14, 22, 21, 20, 24, 6, 17, 7, 18, 25, 1, 23, 13, 11, 10, 16, 8, 4, 12, 15, 2, 0, 5, 19, 9, 3]",0.0774,50,10
bur26a.dat,G-2swap,15,5709812,"[18, 5, 25, 13, 24, 6, 11, 20, 15, 2, 3, 0, 21, 14, 8, 19, 23, 17, 4, 22, 12, 10, 9, 16, 1, 7]",5708572,"[18, 5, 25, 13, 24, 6, 11, 20, 15, 2, 3, 0, 21, 14, 8, 19, 23, 17, 4, 22, 10, 12, 9, 16, 1, 7]",0.0536,48,10
bur26a.dat,G-2swap,16,5812709,"[24, 19, 23, 11, 9, 13, 10, 16, 1, 7, 4, 0, 17, 18, 21, 14, 3, 22, 20, 8, 6, 15, 12, 2, 5, 25]",5703797,"[14, 9, 20, 3, 17, 7, 6, 13, 22, 0, 4, 24, 1, 19, 2, 21, 12, 8, 11, 23, 18, 10, 16, 25, 15, 5]",0.0561,39,10
bur26a.dat,G-2swap,17,5873760,"[23, 8, 11, 10, 22, 25, 9, 17, 2, 12, 18, 6, 7, 5, 1, 19, 0, 16, 20, 3, 24, 15, 21, 14, 4, 13]",5663752,"[20, 0, 11, 9, 17, 8, 10, 14, 16, 5, 13, 18, 19, 12, 15, 1, 3, 6, 4, 7, 21, 23, 22, 24, 2, 25]",0.073901,41,10
bur26a.dat,G-2swap,18,5862841,"[23, 5, 14, 0, 10, 11, 1, 6, 24, 4, 3, 2, 21, 17, 18, 20, 9, 19, 16, 8, 13, 25, 22, 12, 15, 7]",5732388,"[14, 8, 9, 6, 16, 0, 2, 11, 10, 12, 17, 13, 18, 3, 5, 25, 23, 19, 15, 1, 21, 7, 24, 20, 22, 4]",0.0564,53,10
bur26a.dat,G-2swap,19,5819644,"[7, 13, 0, 9, 11, 22, 3, 18, 8, 23, 20, 16, 17, 6, 21, 10, 12, 4, 25, 14, 1, 5, 19, 15, 24, 2]",5693646,"[16, 6, 1, 14, 8, 20, 3, 19, 12, 0, 25, 13, 11, 2, 21, 22, 18, 17, 4, 9, 24, 7, 15, 10, 5, 23]",0.0971,39,10
bur26a.dat,G-2swap,20,5850639,"[13, 5, 1, 0, 3, 20, 22, 11, 2, 15, 7, 8, 25, 10, 18, 17, 24, 19, 6, 21, 12, 14, 16, 23, 9, 4]",5748409,"[24, 9, 2, 4, 18, 6, 8, 10, 23, 13, 19, 15, 20, 12, 0, 1, 14, 17, 3, 25, 16, 11, 21, 5, 22, 7]",0.0469,46,10
bur26a.dat,S-2swap,1,5744032,"[13, 11, 7, 17, 19, 22, 21, 1, 3, 12, 20, 23, 2, 24, 16, 6, 8, 4, 14, 9, 25, 10, 15, 5, 0, 18]",5434439,"[5, 13, 1, 10, 11, 25, 15, 14, 20, 0, 18, 17, 19, 6, 7, 3, 2, 4, 8, 23, 12, 21, 9, 22, 16, 24]",41.486801,74771,220
bur26a.dat,S-2swap,2,5830631,"[9, 22, 5, 23, 21, 2, 13, 20, 7, 0, 4, 14, 19, 3, 1, 6, 12, 24, 17, 10, 8, 18, 25, 11, 16, 15]",5428837,"[10, 7, 14, 25, 3, 11, 1, 5, 22, 17, 8, 20, 4, 0, 6, 13, 2, 18, 19, 9, 15, 16, 24, 23, 21, 12]",34.919899,74446,219
bur26a.dat,S-2swap,3,5924278,"[14, 9, 8, 2, 4, 17, 25, 24, 1, 7, 13, 11, 21, 20, 18, 6, 12, 3, 16, 19, 5, 15, 22, 0, 10, 23]",5428397,"[10, 14, 7, 25, 3, 11, 12, 5, 1, 17, 8, 4, 20, 0, 6, 13, 2, 18, 19, 9, 16, 15, 23, 24, 21, 22]",34.129799,71196,209
bur26a.dat,S-2swap,4,5959743,"[19, 12, 16, 4, 3, 14, 7, 1, 21, 0, 10, 24, 25, 23, 2, 5, 8, 11, 15, 18, 6, 20, 22, 9, 13, 17]",5433300,"[1, 22, 11, 5, 10, 25, 23, 14, 20, 0, 6, 19, 17, 7, 13, 3, 18, 4, 8, 15, 2, 9, 21, 12, 24, 16]",37.0603,72821,214
bur26a.dat,S-2swap,5,5902736,"[15, 6, 23, 12, 5, 9, 11, 18, 1, 20, 4, 3, 16, 2, 14, 25, 21, 24, 8, 13, 22, 0, 19, 17, 10, 7]",5430456,"[10, 7, 6, 14, 3, 12, 11, 1, 5, 17, 8, 20, 0, 4, 15, 13, 2, 19, 18, 9, 24, 25, 23, 16, 21, 22]",37.355599,75421,222
bur26a.dat,S-2swap,6,5863112,"[4, 19, 20, 5, 10, 15, 1, 18, 9, 14, 16, 6, 11, 3, 7, 23, 13, 17, 25, 24, 21, 0, 22, 12, 2, 8]",5428837,"[14, 10, 7, 25, 3, 11, 1, 5, 22, 17, 4, 8, 20, 0, 6, 13, 2, 18, 19, 16, 9, 15, 23, 24, 21, 12]",33.265499,69571,204
bur26a.dat,S-2swap,7,5937446,"[23, 24, 9, 2, 19, 17, 8, 1, 10, 20, 22, 7, 25, 12, 5, 14, 21, 18, 4, 3, 16, 0, 6, 15, 13, 11]",5433498,"[10, 13, 22, 11, 1, 23, 0, 20, 25, 3, 6, 17, 19, 7, 5, 14, 4, 8, 18, 12, 2, 15, 21, 9, 24, 16]",34.655301,75096,221
bur26a.dat,S-2swap,8,5794733,"[24, 22, 14, 13, 2, 8, 4, 16, 12, 3, 11, 20, 7, 1, 19, 6, 18, 17, 0, 10, 5, 21, 23, 15, 9, 25]",5434939,"[14, 25, 10, 7, 1, 2, 11, 5, 22, 13, 4, 0, 8, 20, 3, 17, 6, 18, 19, 16, 24, 9, 15, 23, 12, 21]",31.2801,68921,202
bur26a.dat,S-2swap,9,5789717,"[22, 10, 20, 16, 5, 23, 17, 7, 9, 12, 4, 21, 18, 19, 1, 3, 15, 14, 13, 24, 0, 25, 8, 11, 6, 2]",5437761,"[1, 12, 10, 5, 11, 3, 2, 0, 14, 6, 13, 17, 8, 18, 7, 15, 19, 4, 20, 21, 25, 9, 23, 22, 24, 16]",28.7666,65996,193
bur26a.dat,S-2swap,10,5887286,"[15, 1, 21, 13, 0, 4, 19, 17, 14, 22, 18, 24, 2, 7, 16, 5, 12, 6, 8, 10, 3, 9, 11, 20, 25, 23]",5434458,"[13, 1, 22, 5, 11, 14, 20, 0, 25, 3, 17, 6, 19, 7, 12, 10, 8, 4, 18, 23, 15, 2, 9, 21, 24, 16]",32.6206,72171,212
bur26a.dat,S-2swap,11,5814334,"[18, 7, 6, 5, 21, 13, 0, 16, 8, 24, 3, 19, 20, 23, 2, 11, 14, 25, 4, 12, 10, 17, 9, 1, 22, 15]",5435433,"[10, 12, 22, 11, 1, 2, 15, 14, 0, 25, 6, 18, 19, 17, 13, 3, 20, 8, 4, 7, 5, 21, 9, 23, 16, 24]",35.9487,73796,217
bur26a.dat,S-2swap,12,5897914,"[22, 10, 21, 7, 14, 5, 6, 19, 25, 8, 0, 2, 20, 24, 13, 18, 1, 12, 15, 23, 11, 9, 4, 16, 3, 17]",5435638,"[15, 3, 0, 14, 7, 22, 12, 1, 5, 13, 20, 18, 4, 8, 10, 11, 17, 19, 6, 24, 25, 23, 9, 16, 2, 21]",35.8784,71521,210
bur26a.dat,S-2swap,13,5752439,"[10, 0, 9, 19, 22, 16, 13, 3, 6, 2, 12, 4, 14, 18, 15, 25, 11, 17, 20, 5, 8, 24, 1, 21, 23, 7]",5434701,"[13, 25, 10, 22, 5, 23, 0, 3, 20, 7, 17, 11, 6, 19, 1, 14, 4, 18, 8, 9, 12, 15, 21, 2, 24, 16]",33.246999,65996,193
bur26a.dat,S-2swap,14,5817505,"[24, 10, 14, 1, 8, 11, 12, 5, 23, 9, 20, 13, 21, 15, 7, 25, 3, 19, 4, 18, 6, 2, 0, 16, 17, 22]",5427110,"[14, 10, 25, 6, 3, 1, 11, 22, 5, 17, 4, 8, 0, 20, 7, 13, 2, 19, 18, 16, 9, 24, 15, 23, 12, 21]",36.462999,70221,206
bur26a.dat,S-2swap,15,5797441,"[13, 21, 9, 22, 1, 23, 14, 7, 12, 6, 3, 24, 8, 5, 2, 16, 4, 15, 17, 11, 20, 0, 18, 10, 25, 19]",5432675,"[10, 11, 5, 22, 13, 14, 24, 0, 25, 7, 6, 17, 3, 19, 1, 20, 8, 4, 18, 15, 9, 12, 21, 2, 16, 23]",35.3107,72171,212
bur26a.dat,S-2swap,16,5900722,"[17, 20, 21, 8, 2, 22, 3, 12, 4, 10, 14, 19, 0, 24, 16, 15, 11, 5, 25, 1, 6, 18, 23, 13, 7, 9]",5438900,"[22, 1, 25, 10, 7, 23, 0, 2, 20, 15, 11, 19, 17, 18, 3, 14, 4, 13, 8, 6, 21, 12, 9, 5, 24, 16]",36.488,72821,214
bur26a.dat,S-2swap,17,5886199,"[13, 20, 1, 12, 14, 23, 11, 5, 18, 8, 3, 22, 4, 17, 21, 2, 7, 19, 16, 6, 9, 24, 15, 0, 25, 10]",5426670,"[25, 10, 14, 6, 3, 12, 11, 5, 1, 17, 0, 8, 4, 20, 7, 13, 2, 18, 19, 24, 9, 16, 15, 23, 22, 21]",37.4349,74121,218
bur26a.dat,S-2swap,18,5860876,"[3, 24, 2, 0, 4, 7, 9, 22, 13, 8, 10, 18, 20, 16, 5, 23, 15, 12, 1, 11, 14, 25, 6, 21, 19, 17]",5436242,"[3, 14, 2, 25, 10, 1, 11, 20, 22, 17, 19, 4, 0, 7, 6, 12, 13, 8, 18, 9, 16, 24, 15, 5, 23, 21]",37.213,74771,220
bur26a.dat,S-2swap,19,5802746,"[3, 22, 12, 0, 18, 13, 1, 17, 7, 24, 8, 10, 25, 5, 4, 19, 2, 20, 11, 14, 6, 15, 23, 16, 9, 21]",5431727,"[11, 22, 5, 10, 13, 24, 14, 0, 25, 7, 17, 19, 6, 3, 1, 20, 8, 4, 18, 9, 2, 21, 12, 15, 16, 23]",35.6472,73471,216
bur26a.dat,S-2swap,20,5731450,"[11, 19, 12, 20, 16, 10, 0, 18, 25, 22, 24, 14, 17, 6, 8, 5, 4, 3, 1, 9, 7, 13, 23, 21, 2, 15]",5435130,"[0, 14, 15, 10, 3, 12, 11, 5, 1, 7, 4, 8, 20, 2, 6, 13, 17, 18, 19, 23, 16, 24, 25, 9, 21, 22]",33.2892,67296,197
bur26a.dat,SA,1,5744461,"[15, 10, 7, 5, 13, 2, 24, 6, 11, 3, 9, 4, 21, 8, 22, 19, 1, 0, 17, 18, 23, 16, 20, 25, 12, 14]",5434747,"[7, 1, 13, 10, 11, 15, 25, 20, 14, 0, 6, 19, 17, 18, 12, 3, 2, 8, 4, 5, 21, 23, 22, 9, 24, 16]",13.7722,19963,827
bur26a.dat,SA,2,5721399,"[3, 23, 21, 2, 16, 22, 14, 7, 13, 4, 1, 17, 18, 6, 12, 15, 8, 0, 20, 11, 25, 5, 9, 19, 10, 24]",5431727,"[11, 22, 5, 10, 13, 14, 24, 25, 0, 7, 17, 19, 6, 3, 1, 20, 8, 18, 4, 9, 2, 21, 15, 12, 23, 16]",14.0778,20223,908
bur26a.dat,SA,3,6115240,"[14, 24, 3, 4, 17, 5, 18, 21, 25, 15, 1, 23, 10, 13, 8, 12, 7, 2, 22, 6, 20, 19, 9, 16, 0, 11]",5436172,"[1, 10, 11, 5, 13, 2, 0, 15, 14, 3, 19, 6, 17, 18, 12, 25, 8, 20, 4, 21, 7, 22, 23, 9, 24, 16]",13.1454,20743,1024
bur26a.dat,SA,4,5804029,"[7, 12, 10, 22, 21, 25, 23, 14, 0, 17, 2, 4, 24, 1, 13, 16, 9, 3, 8, 20, 18, 15, 11, 6, 19, 5]",5435393,"[13, 22, 12, 10, 1, 3, 25, 20, 14, 0, 17, 19, 11, 6, 5, 7, 18, 8, 4, 9, 2, 21, 15, 23, 16, 24]",11.624999,20353,927
bur26a.dat,SA,5,6049790,"[3, 24, 15, 18, 12, 6, 7, 13, 9, 10, 22, 16, 23, 4, 1, 19, 2, 0, 5, 14, 8, 21, 11, 17, 25, 20]",5436492,"[14, 25, 10, 2, 6, 11, 1, 20, 22, 17, 4, 0, 7, 19, 3, 12, 13, 8, 18, 16, 24, 5, 9, 15, 23, 21]",11.437,20093,708
bur26a.dat,SA,6,5877515,"[21, 15, 1, 14, 13, 7, 20, 4, 8, 22, 24, 0, 2, 25, 19, 10, 23, 9, 6, 17, 12, 16, 11, 3, 18, 5]",5439454,"[1, 22, 11, 25, 5, 14, 23, 0, 15, 3, 19, 18, 17, 6, 10, 20, 8, 4, 2, 9, 21, 13, 12, 7, 16, 24]",12.1202,20223,877
bur26a.dat,SA,7,5822124,"[9, 16, 22, 7, 8, 1, 5, 19, 20, 4, 11, 24, 23, 3, 17, 18, 14, 0, 13, 6, 12, 2, 15, 21, 10, 25]",5435390,"[22, 10, 1, 12, 11, 2, 15, 0, 14, 25, 19, 18, 6, 17, 13, 3, 20, 4, 8, 21, 5, 7, 23, 9, 16, 24]",11.6506,20223,797
bur26a.dat,SA,8,5913135,"[2, 19, 6, 11, 10, 0, 24, 22, 13, 9, 3, 23, 14, 20, 16, 7, 12, 15, 4, 8, 18, 1, 25, 17, 21, 5]",5444381,"[10, 22, 5, 12, 1, 2, 3, 14, 0, 20, 6, 11, 18, 17, 13, 15, 19, 8, 4, 7, 23, 9, 25, 21, 16, 24]",11.8927,20353,1004
bur26a.dat,SA,9,5881922,"[1, 4, 5, 16, 0, 20, 23, 8, 18, 6, 22, 9, 7, 13, 12, 11, 3, 10, 19, 25, 24, 21, 17, 15, 2, 14]",5432792,"[22, 11, 13, 10, 1, 23, 25, 20, 14, 0, 19, 7, 17, 6, 12, 3, 18, 8, 4, 2, 21, 9, 15, 5, 16, 24]",12.1958,20353,971
bur26a.dat,SA,10,5838075,"[21, 5, 7, 23, 1, 2, 15, 19, 8, 12, 24, 11, 17, 16, 25, 13, 4, 9, 3, 22, 6, 10, 14, 18, 0, 20]",5439406,"[20, 10, 1, 11, 7, 3, 2, 25, 14, 5, 8, 18, 13, 17, 12, 6, 19, 0, 4, 16, 22, 21, 9, 23, 24, 15]",11.3124,20223,892
bur26a.dat,SA,11,5890239,"[20, 12, 16, 23, 6, 14, 0, 21, 7, 25, 11, 1, 17, 10, 13, 18, 2, 22, 5, 3, 24, 15, 8, 19, 4, 9]",5432763,"[5, 1, 11, 10, 13, 23, 25, 14, 20, 0, 7, 19, 17, 6, 12, 3, 18, 4, 8, 21, 2, 22, 15, 9, 24, 16]",11.2058,20223,938
bur26a.dat,SA,12,6212042,"[9, 5, 23, 4, 25, 7, 14, 0, 24, 18, 3, 21, 19, 8, 1, 15, 16, 11, 6, 12, 22, 17, 10, 13, 20, 2]",5432925,"[22, 10, 11, 1, 13, 25, 23, 14, 20, 0, 19, 6, 17, 3, 5, 7, 18, 4, 8, 2, 12, 21, 9, 15, 16, 24]",12.3868,21133,1252
bur26a.dat,SA,13,6003150,"[10, 9, 20, 17, 3, 12, 24, 11, 0, 5, 7, 21, 15, 19, 18, 13, 25, 6, 22, 4, 23, 2, 1, 16, 8, 14]",5438525,"[22, 1, 13, 10, 5, 20, 14, 0, 25, 3, 18, 19, 17, 6, 11, 15, 8, 4, 2, 21, 9, 23, 7, 12, 16, 24]",11.162499,20093,785
bur26a.dat,SA,14,6004560,"[22, 5, 3, 12, 11, 0, 1, 9, 7, 8, 16, 18, 6, 20, 15, 21, 19, 14, 2, 24, 13, 23, 4, 25, 10, 17]",5435781,"[3, 14, 10, 20, 7, 12, 11, 1, 15, 5, 18, 4, 8, 0, 25, 13, 17, 19, 6, 22, 16, 9, 23, 24, 21, 2]",10.986401,20353,810
bur26a.dat,SA,15,5916416,"[13, 25, 14, 5, 12, 19, 18, 17, 21, 11, 24, 9, 16, 20, 2, 8, 4, 0, 3, 1, 10, 6, 15, 22, 7, 23]",5438380,"[3, 12, 25, 5, 6, 2, 23, 14, 15, 0, 19, 17, 11, 18, 10, 20, 8, 4, 13, 1, 21, 9, 22, 7, 16, 24]",11.0768,20353,943
bur26a.dat,SA,16,6026244,"[23, 16, 4, 25, 14, 0, 9, 19, 7, 10, 21, 2, 1, 15, 24, 18, 6, 11, 13, 3, 8, 22, 12, 17, 5, 20]",5436784,"[11, 5, 10, 12, 7, 2, 3, 14, 0, 6, 17, 18, 8, 13, 1, 25, 19, 20, 4, 22, 21, 9, 16, 23, 15, 24]",11.0709,20223,931
bur26a.dat,SA,17,5951047,"[5, 21, 11, 22, 0, 15, 4, 9, 6, 20, 12, 24, 16, 7, 25, 1, 17, 8, 18, 23, 10, 13, 2, 19, 3, 14]",5434216,"[11, 1, 22, 12, 5, 20, 14, 25, 0, 3, 7, 6, 19, 17, 13, 10, 8, 18, 4, 23, 15, 2, 21, 9, 24, 16]",11.583699,20223,938
bur26a.dat,SA,18,6137356,"[23, 21, 13, 20, 4, 7, 16, 14, 18, 0, 10, 1, 6, 25, 17, 8, 24, 15, 3, 12, 22, 19, 9, 5, 2, 11]",5436841,"[5, 10, 1, 12, 11, 14, 20, 25, 0, 3, 18, 6, 19, 17, 13, 15, 8, 2, 4, 23, 7, 21, 22, 9, 16, 24]",11.4536,20743,1104
bur26a.dat,SA,19,5897132,"[4, 21, 7, 19, 11, 14, 16, 25, 23, 5, 12, 24, 13, 10, 6, 3, 8, 17, 18, 9, 22, 20, 0, 1, 2, 15]",5439600,"[5, 22, 3, 25, 6, 2, 23, 15, 14, 0, 18, 11, 19, 17, 10, 20, 8, 13, 4, 7, 21, 1, 9, 12, 24, 16]",11.7312,20483,984
bur26a.dat,SA,20,5823080,"[5, 7, 23, 22, 6, 3, 4, 0, 17, 1, 10, 11, 2, 20, 18, 19, 14, 13, 8, 12, 15, 25, 24, 9, 21, 16]",5438898,"[13, 1, 11, 12, 7, 0, 14, 25, 20, 3, 17, 19, 6, 18, 10, 15, 4, 2, 8, 23, 21, 22, 5, 9, 24, 16]",10.8772,20093,764
bur26a.dat,TS,1,6046194,"[17, 15, 23, 4, 20, 24, 22, 5, 6, 0, 12, 14, 16, 2, 1, 25, 3, 18, 10, 21, 9, 19, 13, 11, 8, 7]",5434622,"[13, 25, 22, 10, 1, 24, 14, 3, 0, 7, 17, 11, 19, 6, 5, 20, 8, 18, 4, 9, 12, 2, 15, 21, 16, 23]",59.7437,54603,420
bur26a.dat,TS,2,5726743,"[19, 2, 11, 15, 10, 22, 24, 20, 23, 4, 0, 3, 14, 17, 16, 5, 1, 18, 13, 9, 21, 8, 6, 12, 7, 25]",5435737,"[14, 25, 2, 6, 10, 1, 11, 20, 22, 17, 4, 0, 19, 7, 5, 12, 13, 8, 18, 16, 24, 9, 15, 3, 23, 21]",47.9744,51483,396
bur26a.dat,TS,3,5957786,"[25, 7, 11, 23, 24, 14, 21, 13, 3, 20, 5, 16, 4, 0, 8, 18, 1, 22, 6, 10, 2, 17, 12, 9, 19, 15]",5440692,"[10, 5, 11, 12, 7, 24, 16, 0, 3, 6, 8, 18, 17, 13, 1, 2, 20, 4, 19, 9, 21, 22, 23, 25, 15, 14]",40.5779,48363,372
bur26a.dat,TS,4,5915533,"[6, 12, 7, 3, 4, 21, 22, 20, 15, 2, 11, 0, 9, 25, 18, 19, 13, 24, 5, 14, 8, 23, 10, 1, 16, 17]",5436522,"[10, 11, 12, 3, 7, 25, 1, 14, 2, 0, 8, 17, 18, 19, 6, 15, 13, 4, 20, 9, 22, 5, 21, 23, 16, 24]",34.233,44723,344
bur26a.dat,TS,5,5707923,"[17, 14, 23, 6, 10, 2, 15, 18, 20, 12, 8, 22, 19, 13, 1, 21, 0, 7, 16, 9, 25, 24, 3, 11, 5, 4]",5437947,"[10, 22, 25, 3, 6, 2, 23, 15, 14, 0, 18, 11, 17, 19, 1, 20, 8, 13, 4, 7, 5, 12, 9, 21, 24, 16]",79.750499,100883,776
bur26a.dat,TS,6,5964762,"[16, 17, 9, 13, 5, 14, 21, 8, 6, 22, 24, 2, 1, 18, 4, 23, 25, 20, 7, 0, 10, 3, 12, 11, 15, 19]",5436819,"[1, 13, 10, 12, 11, 14, 20, 25, 0, 3, 19, 17, 18, 6, 7, 15, 8, 2, 4, 21, 23, 5, 9, 22, 24, 16]",63.8649,73713,567
bur26a.dat,TS,7,5997378,"[5, 16, 3, 11, 25, 19, 13, 14, 1, 4, 12, 22, 18, 7, 21, 2, 9, 15, 8, 0, 20, 10, 24, 23, 17, 6]",5457269,"[25, 10, 20, 0, 7, 1, 22, 5, 12, 6, 18, 13, 8, 4, 14, 3, 19, 11, 17, 9, 21, 24, 23, 16, 15, 2]",44.327,49143,378
bur26a.dat,TS,8,5935450,"[13, 21, 10, 11, 8, 1, 5, 22, 2, 6, 18, 9, 20, 12, 23, 4, 3, 24, 19, 16, 14, 7, 0, 25, 15, 17]",5435685,"[22, 3, 10, 0, 7, 15, 5, 11, 1, 13, 20, 18, 8, 4, 14, 12, 6, 17, 19, 24, 25, 9, 16, 23, 21, 2]",43.0714,49533,381
bur26a.dat,TS,9,5614063,"[16, 11, 23, 9, 14, 22, 21, 6, 2, 8, 19, 4, 18, 17, 15, 1, 7, 13, 5, 3, 12, 24, 10, 25, 0, 20]",5435068,"[3, 0, 21, 14, 7, 2, 22, 1, 11, 13, 18, 4, 20, 8, 10, 5, 6, 19, 17, 25, 24, 23, 9, 16, 15, 12]",73.431599,84373,649
bur26a.dat,TS,10,6038331,"[24, 1, 17, 16, 4, 6, 20, 22, 7, 13, 15, 11, 14, 18, 9, 3, 21, 0, 12, 10, 19, 23, 8, 25, 5, 2]",5446798,"[10, 5, 25, 11, 17, 1, 2, 6, 14, 20, 8, 18, 0, 13, 12, 3, 19, 7, 4, 9, 22, 21, 16, 23, 15, 24]",69.8348,80213,617
bur26a.dat,TS,11,5736602,"[20, 13, 1, 22, 21, 3, 0, 7, 17, 16, 23, 9, 10, 12, 6, 19, 24, 8, 4, 5, 11, 18, 2, 15, 25, 14]",5444571,"[11, 25, 22, 1, 10, 15, 7, 14, 0, 3, 17, 18, 19, 2, 13, 6, 20, 8, 4, 9, 12, 23, 21, 5, 24, 16]",61.530399,70073,539
bur26a.dat,TS,12,5957718,"[4, 21, 20, 19, 11, 18, 13, 15, 14, 24, 12, 6, 8, 9, 0, 7, 16, 1, 22, 5, 2, 23, 10, 17, 3, 25]",5436492,"[10, 14, 25, 2, 6, 11, 1, 20, 22, 17, 7, 4, 0, 19, 3, 12, 13, 8, 18, 5, 16, 24, 15, 9, 23, 21]",52.100401,60583,466
bur26a.dat,TS,13,6119347,"[15, 19, 18, 3, 4, 22, 14, 7, 0, 5, 13, 17, 16, 9, 24, 21, 2, 25, 12, 6, 10, 8, 20, 11, 1, 23]",5438216,"[12, 11, 3, 10, 7, 2, 14, 1, 0, 25, 18, 17, 19, 8, 6, 15, 20, 13, 4, 5, 22, 21, 23, 9, 16, 24]",42.274801,48753,375
bur26a.dat,TS,14,5744822,"[0, 22, 10, 16, 4, 5, 3, 12, 17, 8, 15, 6, 20, 19, 1, 23, 18, 11, 14, 25, 9, 24, 21, 2, 7, 13]",5443708,"[10, 25, 14, 2, 5, 12, 22, 11, 20, 17, 6, 0, 4, 19, 1, 7, 18, 13, 8, 15, 24, 16, 9, 3, 21, 23]",37.7931,42123,324
bur26a.dat,TS,15,6013967,"[5, 22, 0, 7, 3, 2, 16, 14, 6, 10, 4, 9, 17, 24, 25, 15, 11, 12, 20, 8, 21, 19, 13, 23, 1, 18]",5445919,"[14, 25, 10, 1, 7, 11, 6, 3, 12, 20, 4, 0, 8, 13, 5, 17, 2, 19, 18, 16, 24, 9, 23, 15, 21, 22]",40.574999,45373,349
bur26a.dat,TS,16,5874542,"[20, 2, 9, 21, 25, 16, 1, 13, 4, 8, 0, 3, 12, 19, 15, 6, 17, 14, 18, 23, 22, 10, 7, 5, 24, 11]",5443537,"[25, 14, 10, 2, 5, 22, 12, 20, 7, 17, 0, 4, 6, 19, 1, 11, 13, 8, 18, 24, 16, 15, 3, 9, 21, 23]",45.339799,50703,390
bur26a.dat,TS,17,5736692,"[21, 0, 18, 3, 6, 12, 9, 19, 14, 4, 7, 17, 25, 1, 5, 2, 20, 8, 24, 22, 10, 13, 11, 16, 15, 23]",5442994,"[10, 1, 5, 12, 11, 2, 23, 20, 14, 0, 6, 3, 18, 17, 13, 15, 19, 8, 4, 9, 7, 21, 22, 25, 24, 16]",41.3343,47193,363
bur26a.dat,TS,18,5997604,"[21, 18, 12, 23, 1, 3, 7, 25, 20, 5, 14, 8, 10, 16, 6, 15, 9, 22, 11, 2, 13, 17, 19, 24, 0, 4]",5439123,"[5, 11, 10, 2, 13, 15, 7, 0, 14, 25, 18, 17, 6, 19, 1, 3, 20, 4, 8, 21, 22, 12, 23, 9, 16, 24]",34.7007,38483,296
bur26a.dat,TS,19,5803498,"[17, 5, 10, 3, 12, 6, 4, 23, 8, 0, 19, 14, 15, 7, 13, 22, 21, 24, 1, 18, 9, 11, 25, 2, 20, 16]",5434116,"[1, 10, 7, 12, 11, 25, 15, 20, 14, 0, 19, 18, 6, 17, 13, 3, 2, 8, 4, 21, 5, 23, 9, 22, 24, 16]",49.8345,56163,432
bur26a.dat,TS,20,5923861,"[3, 1, 5, 7, 14, 11, 23, 2, 6, 17, 15, 4, 21, 12, 24, 16, 9, 25, 22, 0, 19, 8, 20, 18, 10, 13]",5435428,"[15, 0, 7, 14, 3, 12, 11, 1, 5, 17, 20, 4, 6, 8, 10, 13, 2, 19, 18, 24, 23, 25, 9, 16, 22, 21]",43.6582,49663,382
chr12a.dat,RS,1,53846,"[10, 9, 1, 6, 2, 3, 4, 8, 11, 7, 0, 5]",15588,"[5, 10, 0, 11, 3, 7, 2, 9, 8, 4, 1, 6]",1.1058,8316,7
chr12a.dat,RS,2,43772,"[6, 8, 0, 4, 7, 3, 11, 9, 10, 5, 2, 1]",11792,"[6, 4, 0, 11, 9, 2, 7, 10, 1, 5, 8, 3]",0.6335,2476,2
chr12a.dat,RS,3,47554,"[0, 10, 5, 2, 9, 6, 7, 4, 1, 8, 3, 11]",16914,"[0, 9, 8, 1, 6, 7, 11, 4, 5, 2, 10, 3]",0.638201,3274,6
chr12a.dat,RS,4,40710,"[7, 3, 10, 6, 4, 5, 9, 2, 8, 11, 0, 1]",18258,"[11, 10, 9, 7, 8, 5, 3, 6, 0, 4, 1, 2]",0.5192,1727,3
chr12a.dat,RS,5,45504,"[4, 9, 1, 6, 5, 11, 3, 0, 8, 2, 7, 10]",20328,"[4, 6, 3, 11, 2, 0, 8, 9, 10, 7, 5, 1]",0.670101,2234,8
chr12a.dat,RS,6,38364,"[10, 11, 1, 4, 0, 2, 9, 3, 7, 8, 6, 5]",17482,"[6, 9, 11, 0, 1, 4, 7, 10, 3, 5, 2, 8]",0.639,4429,4
chr12a.dat,RS,7,53684,"[5, 2, 1, 10, 8, 9, 4, 6, 7, 3, 11, 0]",17752,"[4, 6, 5, 9, 2, 0, 7, 11, 1, 10, 3, 8]",0.6882,4664,9
chr12a.dat,RS,8,52668,"[2, 3, 1, 8, 6, 10, 7, 11, 5, 4, 9, 0]",19124,"[7, 9, 11, 3, 4, 6, 1, 5, 2, 10, 0, 8]",0.377699,2822,4
